Churn_Status,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total_Trans_Amt_Original,Total_Trans_Amt_Capped,Total_Amt_Chng_Original,Total_Amt_Chng_Capped,Credit_Limit_Original,Credit_Limit_Capped
0,46,F,3,College,Divorced,Less than $40K,Blue,38,1,1,3,1774.0,1115,659.0,0.686,3474.0,60,0.667,0.629,3474.0,3474.0,0.686,0.686,1774.0,1774.0
0,43,F,2,Unknown,Single,Unknown,Blue,27,1,3,3,3287.0,1697,1590.0,0.711,5236.0,77,1.026,0.516,5236.0,5236.0,0.711,0.711,3287.0,3287.0
0,42,F,3,High School,Married,Unknown,Blue,30,1,1,2,1821.0,935,886.0,0.781,4786.0,87,0.776,0.513,4786.0,4786.0,0.781,0.781,1821.0,1821.0
0,49,M,4,High School,Unknown,$80K - $120K,Blue,31,2,3,3,23836.25,2517,22660.75,0.71,3990.0,65,1.031,0.073,3990.0,3990.0,0.71,0.71,23836.25,23836.25
0,45,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,3,3918.0,2070,1848.0,0.76,4700.0,69,0.643,0.528,4700.0,4700.0,0.76,0.76,3918.0,3918.0
0,49,F,1,Graduate,Married,Unknown,Blue,39,1,1,3,5455.0,2091,3364.0,0.748,4349.0,58,0.812,0.383,4349.0,4349.0,0.748,0.748,5455.0,5455.0
1,41,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,2372.0,0,2372.0,0.597,2499.0,41,0.464,0.0,2499.0,2499.0,0.597,0.597,2372.0,2372.0
1,45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492.0,0,1492.0,0.502,2469.0,38,0.267,0.0,2469.0,2469.0,0.502,0.502,1492.0,1492.0
0,44,F,1,Graduate,Single,Less than $40K,Blue,31,2,2,3,1550.0,716,834.0,0.749,4534.0,87,0.977,0.462,4534.0,4534.0,0.749,0.749,1550.0,1550.0
0,58,F,3,Graduate,Single,Less than $40K,Blue,53,1,3,1,2669.0,2048,621.0,0.725,4863.0,79,1.135,0.767,4863.0,4863.0,0.725,0.725,2669.0,2669.0
0,42,M,4,College,Single,$60K - $80K,Blue,23,2,3,1,3311.0,841,2470.0,0.7,4559.0,80,0.905,0.254,4559.0,4559.0,0.7,0.7,3311.0,3311.0
0,51,F,4,High School,Single,Less than $40K,Blue,33,2,4,3,3068.0,2071,997.0,0.854,5524.0,71,0.972,0.675,5524.0,5524.0,0.854,0.854,3068.0,3068.0
0,55,F,1,Graduate,Single,Unknown,Blue,49,1,4,3,2721.0,0,2721.0,0.508,5443.0,73,0.973,0.0,5443.0,5443.0,0.508,0.508,2721.0,2721.0
0,37,F,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,3050.0,2517,533.0,1.177,4698.0,75,0.923,0.825,4698.0,4698.0,1.177,1.177,3050.0,3050.0
0,60,F,2,Graduate,Married,Unknown,Blue,54,1,2,2,3356.0,1664,1692.0,0.862,5200.0,81,0.929,0.496,5200.0,5200.0,0.862,0.862,3356.0,3356.0
0,42,F,4,Graduate,Married,$40K - $60K,Blue,23,1,2,3,2647.0,1245,1402.0,0.712,4911.0,82,0.864,0.47,4911.0,4911.0,0.712,0.712,2647.0,2647.0
0,50,F,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407.0,1102,1305.0,0.736,4543.0,71,0.775,0.458,4543.0,4543.0,0.736,0.736,2407.0,2407.0
1,52,F,2,High School,Married,Unknown,Blue,39,1,3,4,2233.0,1790,443.0,0.798,2888.0,50,0.562,0.802,2888.0,2888.0,0.798,0.798,2233.0,2233.0
0,42,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,37,1,1,3,23836.25,0,22660.75,0.678,4452.0,83,0.729,0.0,4452.0,4452.0,0.678,0.678,23836.25,23836.25
0,48,F,4,Unknown,Married,Less than $40K,Blue,43,1,1,0,2089.0,1262,827.0,0.886,5069.0,76,1.111,0.604,5069.0,5069.0,0.886,0.886,2089.0,2089.0
0,48,F,3,High School,Divorced,Less than $40K,Blue,36,1,1,1,2185.0,1495,690.0,0.924,4906.0,83,0.804,0.684,4906.0,4906.0,0.924,0.924,2185.0,2185.0
0,44,F,2,Graduate,Unknown,Less than $40K,Blue,39,2,3,3,4057.0,755,3302.0,0.873,4301.0,58,1.172,0.186,4301.0,4301.0,0.873,0.873,4057.0,4057.0
0,44,F,4,College,Married,$40K - $60K,Blue,27,1,1,2,3183.0,2517,666.0,0.726,4017.0,63,0.853,0.791,4017.0,4017.0,0.726,0.726,3183.0,3183.0
0,45,F,5,Uneducated,Unknown,Less than $40K,Blue,36,1,2,3,2699.0,1583,1116.0,0.648,4071.0,75,0.829,0.587,4071.0,4071.0,0.648,0.648,2699.0,2699.0
0,57,M,3,Graduate,Single,$80K - $120K,Blue,50,2,3,3,17096.0,1762,15334.0,0.409,4231.0,62,0.55,0.103,4231.0,4231.0,0.409,0.409,17096.0,17096.0
0,50,F,2,Graduate,Married,Less than $40K,Blue,38,1,1,1,2897.0,0,2897.0,0.7,4891.0,87,0.776,0.0,4891.0,4891.0,0.7,0.7,2897.0,2897.0
1,46,F,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568.0,0,6568.0,0.28900000000000003,1507.0,33,0.22799999999999998,0.0,1507.0,1507.0,0.28900000000000003,0.28900000000000003,6568.0,6568.0
0,40,F,4,Graduate,Married,Unknown,Blue,28,1,3,3,1622.0,972,650.0,0.866,4216.0,71,1.172,0.599,4216.0,4216.0,0.866,0.866,1622.0,1622.0
0,51,F,2,College,Single,Less than $40K,Blue,36,1,3,2,1438.3,718,720.3,0.571,4447.0,71,0.821,0.499,4447.0,4447.0,0.571,0.571,1438.3,1438.3
0,34,F,2,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,0,1677.0,0.7,4035.0,87,0.891,0.0,4035.0,4035.0,0.7,0.7,1677.0,1677.0
0,48,F,2,Graduate,Married,Unknown,Blue,41,1,1,3,7884.0,745,7139.0,0.714,4588.0,74,0.762,0.094,4588.0,4588.0,0.714,0.714,7884.0,7884.0
0,57,F,2,Graduate,Married,Less than $40K,Blue,45,1,3,3,1860.0,0,1860.0,0.778,5109.0,62,0.722,0.0,5109.0,5109.0,0.778,0.778,1860.0,1860.0
0,48,F,3,Graduate,Married,Unknown,Blue,41,1,2,2,8074.0,2426,5648.0,0.72,5372.0,93,0.788,0.3,5372.0,5372.0,0.72,0.72,8074.0,8074.0
0,47,F,4,Graduate,Married,Less than $40K,Blue,30,2,3,3,2124.0,1573,551.0,0.728,4592.0,83,0.804,0.741,4592.0,4592.0,0.728,0.728,2124.0,2124.0
0,48,F,4,Graduate,Single,Less than $40K,Blue,37,1,1,3,3413.0,1715,1698.0,0.812,3843.0,67,0.634,0.502,3843.0,3843.0,0.812,0.812,3413.0,3413.0
0,41,F,5,Graduate,Married,Less than $40K,Blue,24,2,3,3,2178.0,1408,770.0,0.635,5089.0,80,0.455,0.646,5089.0,5089.0,0.635,0.635,2178.0,2178.0
0,47,F,3,Uneducated,Single,Unknown,Blue,35,1,4,3,2446.0,1899,547.0,0.714,5347.0,87,0.74,0.776,5347.0,5347.0,0.714,0.714,2446.0,2446.0
0,37,F,2,Unknown,Single,Less than $40K,Blue,21,1,1,1,3967.0,1476,2491.0,0.626,4490.0,66,0.833,0.372,4490.0,4490.0,0.626,0.626,3967.0,3967.0
0,45,F,4,Graduate,Married,Unknown,Blue,36,2,2,2,4146.0,2027,2119.0,0.74,4323.0,64,0.684,0.489,4323.0,4323.0,0.74,0.74,4146.0,4146.0
0,26,F,0,Uneducated,Unknown,Unknown,Silver,13,1,2,3,23836.25,2403,22660.75,0.623,4174.0,59,0.735,0.07,4174.0,4174.0,0.623,0.623,23836.25,23836.25
0,58,F,0,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,1869.0,1255,614.0,0.847,5269.0,80,0.633,0.671,5269.0,5269.0,0.847,0.847,1869.0,1869.0
0,46,F,2,College,Single,Unknown,Blue,33,2,3,1,2168.0,1334,834.0,0.622,4043.0,73,0.738,0.615,4043.0,4043.0,0.622,0.622,2168.0,2168.0
0,49,F,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926.0,82,0.745,0.609,4926.0,4926.0,0.6,0.6,2096.0,2096.0
0,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293.0,993,6300.0,0.507,4828.0,82,0.64,0.136,4828.0,4828.0,0.507,0.507,7293.0,7293.0
0,46,F,4,College,Married,Unknown,Blue,35,2,2,2,1438.3,0,1438.3,0.802,4659.0,74,1.114,0.0,4659.0,4659.0,0.802,0.802,1438.3,1438.3
0,42,M,2,Graduate,Single,$40K - $60K,Blue,36,1,1,3,1438.3,686,752.3,0.68,3499.0,80,0.86,0.477,3499.0,3499.0,0.68,0.68,1438.3,1438.3
0,57,F,3,High School,Single,Less than $40K,Blue,46,1,2,2,2298.0,1540,758.0,0.708,5154.0,81,0.976,0.67,5154.0,5154.0,0.708,0.708,2298.0,2298.0
0,48,F,4,Unknown,Single,Unknown,Blue,37,1,2,1,3829.0,836,2993.0,0.731,4313.0,85,0.545,0.218,4313.0,4313.0,0.731,0.731,3829.0,3829.0
0,58,F,3,Doctorate,Married,Less than $40K,Blue,47,1,3,3,1517.0,920,597.0,0.825,5067.0,69,0.865,0.606,5067.0,5067.0,0.825,0.825,1517.0,1517.0
0,46,F,2,College,Unknown,Less than $40K,Silver,36,2,3,1,13427.0,1507,11920.0,0.84,4266.0,63,0.75,0.112,4266.0,4266.0,0.84,0.84,13427.0,13427.0
0,53,M,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747.0,0,16747.0,0.801,4350.0,76,0.767,0.0,4350.0,4350.0,0.801,0.801,16747.0,16747.0
0,58,F,1,Graduate,Married,Unknown,Blue,48,2,3,1,9926.0,2216,7710.0,0.524,4937.0,73,0.553,0.223,4937.0,4937.0,0.524,0.524,9926.0,9926.0
0,54,F,2,High School,Unknown,Less than $40K,Blue,44,1,1,1,2691.0,811,1880.0,0.767,4413.0,80,0.633,0.301,4413.0,4413.0,0.767,0.767,2691.0,2691.0
1,42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,0,1456.0,0.694,2843.0,42,0.5,0.0,2843.0,2843.0,0.694,0.694,1456.0,1456.0
0,43,F,4,Graduate,Single,Less than $40K,Blue,34,2,3,2,2005.0,1263,742.0,0.657,4906.0,80,0.818,0.63,4906.0,4906.0,0.657,0.657,2005.0,2005.0
0,35,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,4790.0,1189,3601.0,0.698,4544.0,81,0.929,0.248,4544.0,4544.0,0.698,0.698,4790.0,4790.0
0,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,1,3123.0,1639,1484.0,0.788,4117.0,76,1.111,0.525,4117.0,4117.0,0.788,0.788,3123.0,3123.0
0,42,F,3,College,Unknown,Less than $40K,Blue,28,1,2,3,5471.0,2517,2954.0,0.493,5103.0,94,0.679,0.46,5103.0,5103.0,0.493,0.493,5471.0,5471.0
0,53,M,3,Graduate,Married,$120K +,Blue,46,1,2,2,13670.0,0,13670.0,0.819,4812.0,81,0.653,0.0,4812.0,4812.0,0.819,0.819,13670.0,13670.0
1,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,3460.0,0.466,2355.0,47,0.621,0.0,2355.0,2355.0,0.466,0.466,3460.0,3460.0
0,48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3,3,3202.0,2517,685.0,0.597,4675.0,88,0.692,0.786,4675.0,4675.0,0.597,0.597,3202.0,3202.0
1,31,F,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0,1438.3,0.706,2614.0,49,0.531,0.0,2614.0,2614.0,0.706,0.706,1438.3,1438.3
0,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,3,2,2296.0,1371,925.0,0.604,5483.0,77,0.791,0.597,5483.0,5483.0,0.604,0.604,2296.0,2296.0
0,54,F,5,Unknown,Single,Less than $40K,Blue,49,2,3,2,1476.0,0,1476.0,0.699,4462.0,75,0.786,0.0,4462.0,4462.0,0.699,0.699,1476.0,1476.0
0,35,F,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,770,11517.0,0.612,4601.0,65,0.757,0.063,4601.0,4601.0,0.612,0.612,12287.0,12287.0
0,41,F,4,Unknown,Single,Less than $40K,Blue,36,2,3,2,2470.0,1566,904.0,0.811,5011.0,61,0.743,0.634,5011.0,5011.0,0.811,0.811,2470.0,2470.0
0,46,M,2,Graduate,Unknown,$120K +,Blue,34,1,3,2,23836.25,892,22660.75,0.417,3457.0,66,0.571,0.037,3457.0,3457.0,0.417,0.417,23836.25,23836.25
0,41,M,4,Unknown,Married,Less than $40K,Blue,36,1,1,2,1950.0,998,952.0,0.619,4630.0,84,0.714,0.512,4630.0,4630.0,0.619,0.619,1950.0,1950.0
0,49,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615.0,0,6615.0,0.619,4575.0,75,0.786,0.0,4575.0,4575.0,0.619,0.619,6615.0,6615.0
0,47,F,4,Unknown,Single,Unknown,Blue,34,1,3,2,5756.0,860,4896.0,0.708,5298.0,72,0.714,0.149,5298.0,5298.0,0.708,0.708,5756.0,5756.0
1,55,F,2,College,Single,Unknown,Blue,49,1,0,6,1438.3,0,1438.3,0.608,2278.0,57,0.727,0.0,2278.0,2278.0,0.608,0.608,1438.3,1438.3
0,32,F,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099.0,80,0.951,0.496,5099.0,5099.0,0.806,0.806,1438.3,1438.3
0,50,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,2,1912.0,0,1912.0,0.728,4851.0,87,0.642,0.0,4851.0,4851.0,0.728,0.728,1912.0,1912.0
1,45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549.0,1631,2918.0,0.779,2240.0,34,0.478,0.359,2240.0,2240.0,0.779,0.779,4549.0,4549.0
0,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,2,1,1979.0,1305,674.0,0.702,5458.0,84,0.75,0.659,5458.0,5458.0,0.702,0.702,1979.0,1979.0
0,40,F,5,Unknown,Married,$40K - $60K,Blue,24,1,1,2,2803.0,1747,1056.0,0.954,5089.0,71,1.029,0.623,5089.0,5089.0,0.954,0.954,2803.0,2803.0
0,45,F,3,High School,Married,Less than $40K,Blue,35,2,2,1,2548.0,2250,298.0,0.581,4747.0,77,0.791,0.883,4747.0,4747.0,0.581,0.581,2548.0,2548.0
0,45,F,2,High School,Married,Less than $40K,Blue,36,1,2,2,1457.0,828,629.0,0.852,5401.0,93,0.661,0.568,5401.0,5401.0,0.852,0.852,1457.0,1457.0
1,32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464.0,37,0.321,0.0,2464.0,2464.0,0.569,0.569,1438.3,1438.3
0,59,F,1,Graduate,Single,$40K - $60K,Blue,53,2,2,0,1980.0,1409,571.0,0.743,5350.0,96,0.714,0.712,5350.0,5350.0,0.743,0.743,1980.0,1980.0
0,48,F,2,Graduate,Married,Less than $40K,Blue,35,2,3,1,2216.0,1262,954.0,0.497,4763.0,83,0.66,0.569,4763.0,4763.0,0.497,0.497,2216.0,2216.0
0,57,F,3,Graduate,Divorced,$40K - $60K,Blue,47,1,3,2,4262.0,2517,1745.0,0.682,3943.0,75,0.744,0.591,3943.0,3943.0,0.682,0.682,4262.0,4262.0
0,42,F,2,Uneducated,Married,Less than $40K,Blue,28,1,2,3,2573.0,1742,831.0,0.693,4649.0,88,0.76,0.677,4649.0,4649.0,0.693,0.693,2573.0,2573.0
0,55,F,2,High School,Married,$40K - $60K,Blue,42,2,2,3,5431.0,2007,3424.0,0.661,4569.0,82,0.608,0.37,4569.0,4569.0,0.661,0.661,5431.0,5431.0
0,43,F,5,Uneducated,Married,Less than $40K,Blue,30,1,3,2,3092.0,909,2183.0,0.832,4797.0,87,0.851,0.294,4797.0,4797.0,0.832,0.832,3092.0,3092.0
0,37,F,2,Graduate,Married,Less than $40K,Blue,31,1,3,3,2984.0,0,2984.0,0.77,4878.0,86,0.87,0.0,4878.0,4878.0,0.77,0.77,2984.0,2984.0
0,48,F,2,Uneducated,Married,Unknown,Blue,38,1,3,3,2186.0,1017,1169.0,0.617,4629.0,77,0.791,0.465,4629.0,4629.0,0.617,0.617,2186.0,2186.0
0,34,M,1,Graduate,Single,Less than $40K,Blue,28,1,6,3,2669.0,1649,1020.0,0.63,4314.0,74,0.609,0.618,4314.0,4314.0,0.63,0.63,2669.0,2669.0
0,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789.0,1156,633.0,0.748,5110.0,75,0.63,0.646,5110.0,5110.0,0.748,0.748,1789.0,1789.0
0,36,F,1,Doctorate,Single,Less than $40K,Blue,25,1,2,3,2835.0,2511,324.0,0.731,4811.0,77,0.925,0.886,4811.0,4811.0,0.731,0.731,2835.0,2835.0
0,44,F,5,Graduate,Single,Less than $40K,Blue,28,2,2,2,1558.0,879,679.0,0.874,4805.0,86,0.792,0.564,4805.0,4805.0,0.874,0.874,1558.0,1558.0
0,47,M,4,Graduate,Single,$80K - $120K,Blue,42,1,1,3,7299.0,0,7299.0,0.806,4678.0,83,0.729,0.0,4678.0,4678.0,0.806,0.806,7299.0,7299.0
1,56,F,1,High School,Single,Less than $40K,Blue,48,1,5,2,3556.0,0,3556.0,0.596,2220.0,45,0.731,0.0,2220.0,2220.0,0.596,0.596,3556.0,3556.0
0,45,F,3,Graduate,Married,Less than $40K,Blue,35,1,2,2,1438.3,834,604.3,0.635,4976.0,70,0.842,0.58,4976.0,4976.0,0.635,0.635,1438.3,1438.3
0,35,F,2,Unknown,Single,Unknown,Blue,36,2,1,2,1507.0,0,1507.0,0.81,4679.0,85,0.771,0.0,4679.0,4679.0,0.81,0.81,1507.0,1507.0
1,51,F,2,Graduate,Married,Unknown,Blue,34,2,3,2,7551.0,0,7551.0,0.894,2977.0,46,0.394,0.0,2977.0,2977.0,0.894,0.894,7551.0,7551.0
0,38,F,2,Uneducated,Single,Less than $40K,Blue,25,2,3,1,2468.0,872,1596.0,0.991,4426.0,76,1.111,0.353,4426.0,4426.0,0.991,0.991,2468.0,2468.0
0,42,F,3,Unknown,Married,Less than $40K,Blue,36,2,3,3,2515.0,1453,1062.0,0.649,4025.0,74,0.805,0.578,4025.0,4025.0,0.649,0.649,2515.0,2515.0
1,59,F,0,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076.0,0,9076.0,0.899,3048.0,53,0.656,0.0,3048.0,3048.0,0.899,0.899,9076.0,9076.0
0,45,M,3,College,Single,$60K - $80K,Blue,35,1,1,2,10699.0,1099,9600.0,0.661,5052.0,61,0.694,0.103,5052.0,5052.0,0.661,0.661,10699.0,10699.0
1,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,0,1439.0,0.89,2932.0,44,0.913,0.0,2932.0,2932.0,0.89,0.89,1439.0,1439.0
0,44,F,3,Doctorate,Married,Unknown,Blue,40,2,1,1,7212.0,1008,6204.0,0.727,5169.0,82,0.745,0.14,5169.0,5169.0,0.727,0.727,7212.0,7212.0
0,54,F,4,High School,Single,$40K - $60K,Blue,48,2,4,1,3089.0,1177,1912.0,1.01,5237.0,75,0.829,0.381,5237.0,5237.0,1.01,1.01,3089.0,3089.0
0,46,M,3,Unknown,Unknown,$80K - $120K,Blue,41,1,2,2,11250.0,0,11250.0,0.482,4514.0,70,0.591,0.0,4514.0,4514.0,0.482,0.482,11250.0,11250.0
0,53,F,1,College,Married,Less than $40K,Blue,36,1,3,3,1665.0,964,701.0,1.049,4881.0,75,0.923,0.579,4881.0,4881.0,1.049,1.049,1665.0,1665.0
0,54,M,1,College,Single,$120K +,Blue,48,1,3,1,2456.0,1654,802.0,0.565,4468.0,84,0.75,0.673,4468.0,4468.0,0.565,0.565,2456.0,2456.0
0,47,M,1,Graduate,Married,$60K - $80K,Blue,40,2,2,3,11773.0,0,11773.0,0.754,5098.0,58,1.071,0.0,5098.0,5098.0,0.754,0.754,11773.0,11773.0
0,43,F,4,Graduate,Single,$40K - $60K,Blue,23,2,1,1,1438.3,0,1438.3,0.728,4494.0,82,0.708,0.0,4494.0,4494.0,0.728,0.728,1438.3,1438.3
0,41,F,3,College,Single,$40K - $60K,Blue,32,2,1,2,3104.0,1954,1150.0,0.473,4699.0,77,0.925,0.63,4699.0,4699.0,0.473,0.473,3104.0,3104.0
0,48,F,3,College,Unknown,Unknown,Blue,40,2,6,1,2337.0,0,2337.0,0.586,5203.0,90,0.765,0.0,5203.0,5203.0,0.586,0.586,2337.0,2337.0
0,50,F,3,Uneducated,Married,Less than $40K,Blue,34,2,2,2,4060.0,2336,1724.0,0.943,5173.0,87,0.706,0.575,5173.0,5173.0,0.943,0.943,4060.0,4060.0
0,42,F,4,Uneducated,Single,Less than $40K,Blue,24,2,2,2,3428.0,2209,1219.0,0.671,4751.0,87,0.642,0.644,4751.0,4751.0,0.671,0.671,3428.0,3428.0
0,44,M,3,Unknown,Married,$40K - $60K,Blue,36,1,1,1,12967.0,2517,10450.0,0.787,4520.0,74,0.762,0.194,4520.0,4520.0,0.787,0.787,12967.0,12967.0
0,45,M,3,Unknown,Single,Less than $40K,Blue,36,2,1,0,2326.0,642,1684.0,0.814,5413.0,90,0.765,0.276,5413.0,5413.0,0.814,0.814,2326.0,2326.0
1,39,F,3,Graduate,Married,Unknown,Blue,26,2,2,3,4376.0,855,3521.0,0.839,2862.0,52,0.733,0.195,2862.0,2862.0,0.839,0.839,4376.0,4376.0
0,46,M,3,Uneducated,Married,$60K - $80K,Blue,33,2,2,1,12745.0,0,12745.0,0.538,4380.0,80,0.739,0.0,4380.0,4380.0,0.538,0.538,12745.0,12745.0
0,39,M,2,Doctorate,Single,$60K - $80K,Blue,36,2,2,1,1790.0,891,899.0,0.45,4498.0,96,0.574,0.498,4498.0,4498.0,0.45,0.45,1790.0,1790.0
0,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969.0,0,2969.0,0.74,4109.0,70,1.0,0.0,4109.0,4109.0,0.74,0.74,2969.0,2969.0
0,43,M,3,Doctorate,Single,$40K - $60K,Blue,35,2,6,3,4970.0,1588,3382.0,0.669,4436.0,83,0.804,0.32,4436.0,4436.0,0.669,0.669,4970.0,4970.0
0,49,F,3,Graduate,Single,$40K - $60K,Blue,32,1,3,3,5400.0,1426,3974.0,0.595,4643.0,80,0.702,0.264,4643.0,4643.0,0.595,0.595,5400.0,5400.0
1,46,F,1,Uneducated,Unknown,Unknown,Blue,28,5,2,6,2069.0,0,2069.0,0.656,2754.0,55,0.667,0.0,2754.0,2754.0,0.656,0.656,2069.0,2069.0
0,52,F,2,Unknown,Married,Unknown,Blue,45,2,2,1,3192.0,0,3192.0,0.646,4191.0,80,0.739,0.0,4191.0,4191.0,0.646,0.646,3192.0,3192.0
0,48,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,1,2105.0,1072,1033.0,0.514,4833.0,81,1.077,0.509,4833.0,4833.0,0.514,0.514,2105.0,2105.0
0,44,M,4,College,Single,$80K - $120K,Blue,34,2,2,3,1876.0,861,1015.0,0.839,5056.0,82,0.547,0.459,5056.0,5056.0,0.839,0.839,1876.0,1876.0
1,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,0,1462.0,0.602,2299.0,42,0.312,0.0,2299.0,2299.0,0.602,0.602,1462.0,1462.0
0,40,F,2,Unknown,Single,$40K - $60K,Blue,29,1,3,3,2351.0,1337,1014.0,0.613,5115.0,84,0.787,0.569,5115.0,5115.0,0.613,0.613,2351.0,2351.0
0,54,F,3,Uneducated,Single,Less than $40K,Blue,49,2,2,2,1719.0,0,1719.0,0.579,4869.0,65,0.512,0.0,4869.0,4869.0,0.579,0.579,1719.0,1719.0
0,47,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,0,1438.3,0,1438.3,0.61,5216.0,78,0.66,0.0,5216.0,5216.0,0.61,0.61,1438.3,1438.3
0,26,F,0,Unknown,Married,Less than $40K,Blue,20,2,2,2,2516.0,2378,138.0,1.033,4746.0,75,0.875,0.945,4746.0,4746.0,1.033,1.033,2516.0,2516.0
0,33,F,1,Graduate,Single,$40K - $60K,Blue,20,2,2,3,4883.0,0,4883.0,0.724,4613.0,82,1.0,0.0,4613.0,4613.0,0.724,0.724,4883.0,4883.0
0,38,M,3,High School,Single,$80K - $120K,Blue,29,2,1,3,3413.0,1801,1612.0,0.88,3831.0,45,0.667,0.528,3831.0,3831.0,0.88,0.88,3413.0,3413.0
1,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852.0,0,1852.0,0.902,2851.0,49,0.75,0.0,2851.0,2851.0,0.902,0.902,1852.0,1852.0
0,35,F,2,Graduate,Married,Unknown,Blue,25,2,3,3,3339.0,2014,1325.0,0.688,4725.0,83,0.694,0.603,4725.0,4725.0,0.688,0.688,3339.0,3339.0
1,45,F,4,College,Single,Less than $40K,Blue,41,6,3,2,3785.0,2517,1268.0,0.574,2401.0,54,0.742,0.665,2401.0,2401.0,0.574,0.574,3785.0,3785.0
0,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,2,3,2228.0,1480,748.0,0.533,4431.0,71,0.651,0.664,4431.0,4431.0,0.533,0.533,2228.0,2228.0
1,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,2,3,2,3626.0,795,2831.0,0.896,2954.0,42,0.556,0.219,2954.0,2954.0,0.896,0.896,3626.0,3626.0
0,58,F,0,Graduate,Married,$40K - $60K,Blue,47,2,2,1,2194.0,1302,892.0,0.814,4962.0,81,0.841,0.593,4962.0,4962.0,0.814,0.814,2194.0,2194.0
0,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,1,2665.0,1936,729.0,0.757,4500.0,71,0.972,0.726,4500.0,4500.0,0.757,0.757,2665.0,2665.0
0,42,M,4,Uneducated,Married,$40K - $60K,Blue,38,1,4,1,2444.0,0,2444.0,0.788,4220.0,50,1.172,0.0,4220.0,4220.0,0.788,0.788,2444.0,2444.0
0,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1,1,1,3335.0,2238,1097.0,0.644,5321.0,78,0.95,0.671,5321.0,5321.0,0.644,0.644,3335.0,3335.0
0,45,F,3,Post-Graduate,Married,Less than $40K,Blue,32,2,3,2,2726.0,2127,599.0,0.814,5578.0,89,0.854,0.78,5578.0,5578.0,0.814,0.814,2726.0,2726.0
1,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,3,1665.0,1521,144.0,0.874,2878.0,45,0.452,0.914,2878.0,2878.0,0.874,0.874,1665.0,1665.0
0,40,F,2,High School,Married,Less than $40K,Blue,28,1,3,3,2734.0,1661,1073.0,0.726,4981.0,90,0.698,0.608,4981.0,4981.0,0.726,0.726,2734.0,2734.0
0,57,F,2,College,Single,Less than $40K,Blue,47,1,3,1,1727.0,996,731.0,0.767,5112.0,82,0.673,0.577,5112.0,5112.0,0.767,0.767,1727.0,1727.0
0,50,F,1,Post-Graduate,Married,Unknown,Blue,46,2,2,1,19349.0,615,18734.0,0.708,4351.0,79,0.717,0.032,4351.0,4351.0,0.708,0.708,19349.0,19349.0
